ID,State ID,County ID,County Area Name,Type,City where County Gov.'s responding office is located,State,ZIP,ZIP -suffix,"Population as of July 1, 2011 (Vintage 2013)",FIPS State,FIPS County,FIPS Place,"* This file includes all county-type areas in the United States.  Not all county-type areas have independent county-level governments (labeled as census counties, independent cities, or other).  Some areas are governed by legally consolidated city-county governments; others are incorporated as independent cities.  Census counties refer to areas with certain types of county offices that are included as part of another government.  Boroughs are unique to Alaska: parishes to Louisiana.  For more information, see Appendix A of Individual State Descriptions at http://www.census.gov/govs/cog/2012isd.pdf.    ",
06054,06,054,ROUTT,COUNTY,STEAMBOAT SPRINGS,CO,80477,,23176,08,107,99107,,
06055,06,055,SAGUACHE,COUNTY,SAGUACHE,CO,81149,,6207,08,109,99109,,
06056,06,056,SAN JUAN,COUNTY,SILVERTON,CO,81433,,700,08,111,99111,,
06057,06,057,SAN MIGUEL,COUNTY,NORWOOD,CO,81423,,7480,08,113,99113,,
06058,06,058,SEDGWICK,COUNTY,JULESBURG,CO,80737,,2375,08,115,99115,,
06059,06,059,SUMMIT,COUNTY,BRECKENRIDGE,CO,80424,,27922,08,117,99117,,
06060,06,060,TELLER,COUNTY,CRIPPLE CREEK,CO,80813,,23333,08,119,99119,,
06061,06,061,WASHINGTON,COUNTY,AKRON,CO,80720,,4820,08,121,99121,,
06062,06,062,WELD,COUNTY,GREELEY,CO,80632,,258343,08,123,99123,,
06063,06,063,YUMA,COUNTY,WRAY,CO,80758,,10156,08,125,99125,,
06064,06,064,BROOMFIELD,CONS CITY-COUNTY,BROOMFIELD,CO,80020,,57193,08,014,09280,,
07001,07,001,FAIRFIELD,OTHER,,CT,,,927744,,,,,
07002,07,002,HARTFORD,OTHER,,CT,,,896830,,,,,
07003,07,003,LITCHFIELD,OTHER,,CT,,,188946,,,,,
07004,07,004,MIDDLESEX,OTHER,,CT,,,166190,,,,,
07005,07,005,NEW HAVEN,OTHER,,CT,,,863761,,,,,
07006,07,006,NEW LONDON,OTHER,,CT,,,274033,,,,,
07007,07,007,TOLLAND,OTHER,,CT,,,153059,,,,,
07008,07,008,WINDHAM,OTHER,,CT,,,118385,,,,,
08001,08,001,KENT,COUNTY,DOVER,DE,19901,,165189,10,001,99001,,
08002,08,002,NEW CASTLE,COUNTY,NEW CASTLE,DE,19720,,542354,10,003,99003,,
08003,08,003,SUSSEX,COUNTY,Georgetown,DE,19947,,200442,10,005,99005,,
09001,09,001,WASHINGTON DC,IND CITY,WASHINGTON,DC,20004,,619624,11,001,50000,,
10001,10,001,ALACHUA,COUNTY,GAINESVILLE,FL,32602,,249653,12,001,99001,,
10002,10,002,BAKER,COUNTY,Macclenny,FL,32063,,27078,12,003,99003,,
10003,10,003,BAY,COUNTY,PANAMA CITY,FL,32401,,169725,12,005,99005,,
10004,10,004,BRADFORD,COUNTY,STARKE,FL,32091,,28440,12,007,99007,,
10005,10,005,BREVARD,COUNTY,VIERA,FL,32940,,544224,12,009,99009,,
10006,10,006,BROWARD,COUNTY,FORT LAUDERDALE,FL,33301,,1784722,12,011,99011,,
10007,10,007,CALHOUN,COUNTY,BLOUNTSTOWN,FL,32424,,14766,12,013,99013,,
10008,10,008,CHARLOTTE,COUNTY,PORT CHARLOTTE,FL,33948,,159511,12,015,99015,,
10009,10,009,CITRUS,COUNTY,Inverness,FL,34450,,139809,12,017,99017,,
10010,10,010,CLAY,COUNTY,Green Cove Springs,FL,32043,,192191,12,019,99019,,
10011,10,011,COLLIER,COUNTY,NAPLES,FL,34112,,327712,12,021,99021,,
10012,10,012,COLUMBIA,COUNTY,LAKE CITY,FL,32056,,67357,12,023,99023,,
10013,10,013,MIAMI-DADE,COUNTY,MIAMI,FL,33128,,2566718,12,086,99086,,
10014,10,014,DE SOTO,COUNTY,ARCADIA,FL,34266,,34587,12,027,99027,,
10015,10,015,DIXIE,COUNTY,CROSS CITY,FL,32628,,16348,12,029,99029,,
10016,10,016,DUVAL,CENSUS COUNTY,JACKSONVILLE,FL,32202,,871803,12,031,35000,,
10017,10,017,ESCAMBIA,COUNTY,PENSACOLA,FL,32591,,299459,12,033,99033,,
10018,10,018,FLAGLER,COUNTY,Bunnell,FL,32110,,97333,12,035,99035,,
10019,10,019,FRANKLIN,COUNTY,APALACHICOLA,FL,32320,,11491,12,037,99037,,
10020,10,020,GADSDEN,COUNTY,QUINCY,FL,32353,,47385,12,039,99039,,
10021,10,021,GILCHRIST,COUNTY,Trenton,FL,32693,,16982,12,041,99041,,
10022,10,022,GLADES,COUNTY,Moore Haven,FL,33471,,13135,12,043,99043,,
10023,10,023,GULF,COUNTY,Port St Joe,FL,32456,,15687,12,045,99045,,
10024,10,024,HAMILTON,COUNTY,JASPER,FL,32052,,14595,12,047,99047,,
10025,10,025,HARDEE,COUNTY,WAUCHULA,FL,33873,,26725,12,049,99049,,
10026,10,026,HENDRY,COUNTY,LABELLE,FL,33975,,38746,12,051,99051,,
10027,10,027,HERNANDO,COUNTY,BROOKSVILLE,FL,34604,,172970,12,053,99053,,
10028,10,028,HIGHLANDS,COUNTY,AVON PARK,FL,33825,,98189,12,055,99055,,
10029,10,029,HILLSBOROUGH,COUNTY,TAMPA,FL,33601,,1270293,12,057,99057,,
10030,10,030,HOLMES,COUNTY,BONIFAY,FL,32425,,19833,12,059,99059,,
10031,10,031,INDIAN RIVER,COUNTY,VERO BEACH,FL,32960,,138964,12,061,99061,,
10032,10,032,JACKSON,COUNTY,MARIANNA,FL,32448,,49089,12,063,99063,,
10033,10,033,JEFFERSON,COUNTY,Monticello,FL,32344,,14492,12,065,99065,,
10034,10,034,LAFAYETTE,COUNTY,Mayo,FL,32066,,8818,12,067,99067,,
10035,10,035,LAKE,COUNTY,TAVARES,FL,32778,,299916,12,069,99069,,
10036,10,036,LEE,COUNTY,FORT MYERS,FL,33902,,631165,12,071,99071,,
10037,10,037,LEON,COUNTY,TALLAHASSEE,FL,32301,,278258,12,073,99073,,
10038,10,038,LEVY,COUNTY,BRONSON,FL,32621,,40244,12,075,99075,,
10039,10,039,LIBERTY,COUNTY,BRISTOL,FL,32321,,8237,12,077,99077,,
10040,10,040,MADISON,COUNTY,MADISON,FL,32341,,19109,12,079,99079,,
10041,10,041,MANATEE,COUNTY,BRADENTON,FL,34205,,327310,12,081,99081,,
10042,10,042,MARION,COUNTY,OCALA,FL,34471,,332588,12,083,99083,,
10043,10,043,MARTIN,COUNTY,STUART,FL,34996,,147162,12,085,99085,,
10044,10,044,MONROE,COUNTY,KEY LARGO,FL,33037,,74028,12,087,99087,,
10045,10,045,NASSAU,COUNTY,YULEE,FL,32097,,74192,12,089,99089,,
10046,10,046,OKALOOSA,COUNTY,FORT WALTON BEACH,FL,32547,,183322,12,091,99091,,
10047,10,047,OKEECHOBEE,COUNTY,Okeechobee,FL,34972,,39548,12,093,99093,,
10048,10,048,ORANGE,COUNTY,ORLANDO,FL,32801,,1170125,12,095,99095,,
10049,10,049,OSCEOLA,COUNTY,Kissimmee,FL,34741,,277803,12,097,99097,,
10050,10,050,PALM BEACH,COUNTY,West Palm Beach,FL,33401,,1336867,12,099,99099,,
10051,10,051,PASCO,COUNTY,NEW PORT RICHEY,FL,34654,,466682,12,101,99101,,
10052,10,052,PINELLAS,COUNTY,CLEARWATER,FL,33756,,917611,12,103,99103,,
10053,10,053,POLK,COUNTY,BARTOW,FL,33831,,610250,12,105,99105,,
10054,10,054,PUTNAM,COUNTY,Palatka,FL,32177,,73946,12,107,99107,,
10055,10,055,ST JOHNS,COUNTY,ST AUGUSTINE,FL,32084,,196052,12,109,99109,,
10056,10,056,ST LUCIE,COUNTY,FORT PIERCE,FL,34982,,281191,12,111,99111,,
10057,10,057,SANTA ROSA,COUNTY,MILTON,FL,32570,,155787,12,113,99113,,
10058,10,058,SARASOTA,COUNTY,Sarasota,FL,34236,,381626,12,115,99115,,
10059,10,059,SEMINOLE,COUNTY,SANFORD,FL,32771,,426380,12,117,99117,,
10060,10,060,SUMTER,COUNTY,WILDWOOD,FL,34785,,98311,12,119,99119,,
10061,10,061,SUWANNEE,COUNTY,LIVE OAK,FL,32064,,43416,12,121,99121,,
10062,10,062,TAYLOR,COUNTY,PERRY,FL,32347,,22676,12,123,99123,,
10063,10,063,UNION,COUNTY,LAKE BUTLER,FL,32054,,15266,12,125,99125,,
10064,10,064,VOLUSIA,COUNTY,DELAND,FL,32720,,494319,12,127,99127,,
10065,10,065,WAKULLA,COUNTY,CRAWFORDVILLE,FL,32327,,30952,12,129,99129,,
10066,10,066,WALTON,COUNTY,DEFUNIAK SPRINGS,FL,32435,,55728,12,131,99131,,
10067,10,067,WASHINGTON,COUNTY,Chipley,FL,32428,,24585,12,133,99133,,
11001,11,001,APPLING,COUNTY,BAXLEY,GA,31513,,18457,13,001,99001,,
11002,11,002,ATKINSON,COUNTY,Pearson,GA,31642,,8360,13,003,99003,,
11003,11,003,BACON,COUNTY,ALMA,GA,31510,,11185,13,005,99005,,
11004,11,004,BAKER,COUNTY,NEWTON,GA,39870,,3328,13,007,99007,,
11005,11,005,BALDWIN,COUNTY,MILLEDGEVILLE,GA,31061,,44987,13,009,99009,,
11006,11,006,BANKS,COUNTY,HOMER,GA,30547,,18344,13,011,99011,,
11007,11,007,BARROW,COUNTY,WINDER,GA,30680,,69815,13,013,99013,,
11008,11,008,BARTOW,COUNTY,CARTERSVILLE,GA,30120,,100223,13,015,99015,,
11009,11,009,BEN HILL,COUNTY,Fitzgerald,GA,31750,,17602,13,017,99017,,
11010,11,010,BERRIEN,COUNTY,NASHVILLE,GA,31639,,19338,13,019,99019,,
11011,11,011,BIBB,COUNTY,MACON,GA,31201,,155949,13,021,99021,,
11012,11,012,BLECKLEY,COUNTY,COCHRAN,GA,31014,,13046,13,023,99023,,
11013,11,013,BRANTLEY,COUNTY,NAHUNTA,GA,31553,,18595,13,025,99025,,
11014,11,014,BROOKS,COUNTY,Quitman,GA,31643,,15881,13,027,99027,,
11015,11,015,BRYAN,COUNTY,PEMBROKE,GA,31321,,31247,13,029,99029,,
11016,11,016,BULLOCH,COUNTY,STATESBORO,GA,30459,,72780,13,031,99031,,
11017,11,017,BURKE,COUNTY,WAYNESBORO,GA,30830,,23560,13,033,99033,,
11018,11,018,BUTTS,COUNTY,JACKSON,GA,30233,,23559,13,035,99035,,
11019,11,019,CALHOUN,COUNTY,MORGAN,GA,39866,,6550,13,037,99037,,
11020,11,020,CAMDEN,COUNTY,WOODBINE,GA,31569,,50332,13,039,99039,,
11021,11,021,CANDLER,COUNTY,METTER,GA,30439,,11284,13,043,99043,,
11022,11,022,CARROLL,COUNTY,CARROLLTON,GA,30112,,110772,13,045,99045,,
11023,11,023,CATOOSA,COUNTY,Ringgold,GA,30736,,64855,13,047,99047,,
11024,11,024,CHARLTON,COUNTY,FOLKSTON,GA,31537,,13381,13,049,99049,,
11025,11,025,CHATHAM,COUNTY,SAVANNAH,GA,31412,,272101,13,051,99051,,
11026,11,026,CHATTAHOOCHEE,CENSUS COUNTY,Cusseta,GA,31805,,11862,13,053,21017,,
11027,11,027,CHATTOOGA,COUNTY,SUMMERVILLE,GA,30747,,25704,13,055,99055,,
11028,11,028,CHEROKEE,COUNTY,CANTON,GA,30114,,217850,13,057,99057,,
11029,11,029,CLARKE,CENSUS COUNTY,ATHENS,GA,30603,,118586,13,059,03436,,
11030,11,030,CLAY,COUNTY,FORT GAINES,GA,39851,,3152,13,061,99061,,
11031,11,031,CLAYTON,COUNTY,JONESBORO,GA,30236,,262367,13,063,99063,,
11032,11,032,CLINCH,COUNTY,Homerville,GA,31634,,6742,13,065,99065,,
11033,11,033,COBB,COUNTY,MARIETTA,GA,30090,,697277,13,067,99067,,
11034,11,034,COFFEE,COUNTY,DOUGLAS,GA,31533,,43007,13,069,99069,,
11035,11,035,COLQUITT,COUNTY,MOULTRIE,GA,31776,,45781,13,071,99071,,
11036,11,036,COLUMBIA,COUNTY,Evans,GA,30809,,128096,13,073,99073,,
11037,11,037,COOK,COUNTY,ADEL,GA,31620,,17007,13,075,99075,,
11038,11,038,COWETA,COUNTY,Newnan,GA,30263,,129453,13,077,99077,,
11039,11,039,CRAWFORD,COUNTY,ROBERTA,GA,31078,,12614,13,079,99079,,
11040,11,040,CRISP,COUNTY,CORDELE,GA,31015,,23801,13,081,99081,,
11041,11,041,DADE,COUNTY,TRENTON,GA,30752,,16587,13,083,99083,,
11042,11,042,DAWSON,COUNTY,DAWSONVILLE,GA,30534,,22218,13,085,99085,,
11043,11,043,DECATUR,COUNTY,BAINBRIDGE,GA,39818,,27666,13,087,99087,,
11044,11,044,DEKALB,COUNTY,DECATUR,GA,30030,,697538,13,089,99089,,
11045,11,045,DODGE,COUNTY,EASTMAN,GA,31023,,21459,13,091,99091,,
11046,11,046,DOOLY,COUNTY,Vienna,GA,31092,,14545,13,093,99093,,
11047,11,047,DOUGHERTY,COUNTY,ALBANY,GA,31702,,94564,13,095,99095,,
11048,11,048,DOUGLAS,COUNTY,DOUGLASVILLE,GA,30134,,133180,13,097,99097,,
11049,11,049,EARLY,COUNTY,BLAKELY,GA,39823,,10731,13,099,99099,,
11050,11,050,ECHOLS,COUNTY,STATENVILLE,GA,31648,,4135,13,101,99101,,
11051,11,051,EFFINGHAM,COUNTY,SPRINGFIELD,GA,31329,,52648,13,103,99103,,
11052,11,052,ELBERT,COUNTY,ELBERTON,GA,30635,,19857,13,105,99105,,
11053,11,053,EMANUEL,COUNTY,SWAINSBORO,GA,30401,,22568,13,107,99107,,
11054,11,054,EVANS,COUNTY,Claxton,GA,30417,,10963,13,109,99109,,
11055,11,055,FANNIN,COUNTY,BLUE RIDGE,GA,30513,,23501,13,111,99111,,
11056,11,056,FAYETTE,COUNTY,FAYETTEVILLE,GA,30214,,107232,13,113,99113,,
11057,11,057,FLOYD,COUNTY,Rome,GA,30162,,96149,13,115,99115,,
11058,11,058,FORSYTH,COUNTY,CUMMING,GA,30040,,182439,13,117,99117,,
11059,11,059,FRANKLIN,COUNTY,CARNESVILLE,GA,30521,,21906,13,119,99119,,
11060,11,060,FULTON,COUNTY,ATLANTA,GA,30303,,949777,13,121,99121,,
11061,11,061,GILMER,COUNTY,Ellijay,GA,30540,,28277,13,123,99123,,
11062,11,062,GLASCOCK,COUNTY,Gibson,GA,30810,,3108,13,125,99125,,
11063,11,063,GLYNN,COUNTY,Brunswick,GA,31520,,80216,13,127,99127,,
11064,11,064,GORDON,COUNTY,CALHOUN,GA,30703,,55458,13,129,99129,,
11065,11,065,GRADY,COUNTY,CAIRO,GA,39828,,25160,13,131,99131,,
11066,11,066,GREENE,COUNTY,GREENSBORO,GA,30642,,16041,13,133,99133,,
11067,11,067,GWINNETT,COUNTY,LAWRENCEVILLE,GA,30046,,825094,13,135,99135,,
11068,11,068,HABERSHAM,COUNTY,Clarkesville,GA,30523,,43081,13,137,99137,,
11069,11,069,HALL,COUNTY,GAINESVILLE,GA,30503,,182888,13,139,99139,,
11070,11,070,HANCOCK,COUNTY,SPARTA,GA,31087,,9363,13,141,99141,,
11071,11,071,HARALSON,COUNTY,BUCHANAN,GA,30113,,28533,13,143,99143,,
11072,11,072,HARRIS,COUNTY,HAMILTON,GA,31811,,32384,13,145,99145,,
11073,11,073,HART,COUNTY,HARTWELL,GA,30643,,25446,13,147,99147,,
11074,11,074,HEARD,COUNTY,FRANKLIN,GA,30217,,11714,13,149,99149,,
11075,11,075,HENRY,COUNTY,MCDONOUGH,GA,30253,,207148,13,151,99151,,
11076,11,076,HOUSTON,COUNTY,WARNER ROBINS,GA,31088,,144145,13,153,99153,,
11077,11,077,IRWIN,COUNTY,OCILLA,GA,31774,,9686,13,155,99155,,
11078,11,078,JACKSON,COUNTY,JEFFERSON,GA,30549,,60534,13,157,99157,,
11079,11,079,JASPER,COUNTY,MONTICELLO,GA,31064,,13785,13,159,99159,,
11080,11,080,JEFF DAVIS,COUNTY,Hazelhurst,GA,31539,,15100,13,161,99161,,
11081,11,081,JEFFERSON,COUNTY,LOUISVILLE,GA,30434,,16746,13,163,99163,,
11082,11,082,JENKINS,COUNTY,MILLEN,GA,30442,,8130,13,165,99165,,
11083,11,083,JOHNSON,COUNTY,WRIGHTSVILLE,GA,31096,,9912,13,167,99167,,
11084,11,084,JONES,COUNTY,GRAY,GA,31032,,28702,13,169,99169,,
11085,11,085,LAMAR,COUNTY,Barnesville,GA,30204,,18184,13,171,99171,,
11086,11,086,LANIER,COUNTY,Lakeland,GA,31635,,10475,13,173,99173,,
11087,11,087,LAURENS,COUNTY,Dublin,GA,31040,,48014,13,175,99175,,
11088,11,088,LEE,COUNTY,LEESBURG,GA,31763,,28610,13,177,99177,,
11089,11,089,LIBERTY,COUNTY,HINESVILLE,GA,31310,,65162,13,179,99179,,
11090,11,090,LINCOLN,COUNTY,Lincolnton,GA,30817,,7886,13,181,99181,,
11091,11,091,LONG,COUNTY,LUDOWICI,GA,31316,,15194,13,183,99183,,
11092,11,092,LOWNDES,COUNTY,Valdosta,GA,31601,,111832,13,185,99185,,
11093,11,093,LUMPKIN,COUNTY,DAHLONEGA,GA,30533,,30479,13,187,99187,,
11094,11,094,MCDUFFIE,COUNTY,THOMSON,GA,30824,,21610,13,189,99189,,
11095,11,095,MCINTOSH,COUNTY,DARIEN,GA,31305,,14263,13,191,99191,,
11096,11,096,MACON,COUNTY,Oglethorpe,GA,31068,,14482,13,193,99193,,
11097,11,097,MADISON,COUNTY,DANIELSVILLE,GA,30633,,28010,13,195,99195,,
11098,11,098,MARION,COUNTY,BUENA VISTA,GA,31803,,8714,13,197,99197,,
11099,11,099,MERIWETHER,COUNTY,GREENVILLE,GA,30222,,21630,13,199,99199,,
11100,11,100,MILLER,COUNTY,COLQUITT,GA,39837,,6077,13,201,99201,,
11101,11,101,MITCHELL,COUNTY,CAMILLA,GA,31730,,23450,13,205,99205,,
11102,11,102,MONROE,COUNTY,FORSYTH,GA,31029,,26659,13,207,99207,,
11103,11,103,MONTGOMERY,COUNTY,Mount Vernon,GA,30445,,9053,13,209,99209,,
11104,11,104,MORGAN,COUNTY,MADISON,GA,30650,,17928,13,211,99211,,
11105,11,105,MURRAY,COUNTY,Chatsworth,GA,30705,,39448,13,213,99213,,
11106,11,106,MUSCOGEE,CENSUS COUNTY,COLUMBUS,GA,31902,,193970,13,215,19000,,
11107,11,107,NEWTON,COUNTY,COVINGTON,GA,30014,,100746,13,217,99217,,
11108,11,108,OCONEE,COUNTY,WATKINSVILLE,GA,30677,,33247,13,219,99219,,
11109,11,109,OGLETHORPE,COUNTY,LEXINGTON,GA,30648,,14769,13,221,99221,,
11110,11,110,PAULDING,COUNTY,DALLAS,GA,30132,,143816,13,223,99223,,
11111,11,111,PEACH,COUNTY,FORT VALLEY,GA,31030,,27568,13,225,99225,,
11112,11,112,PICKENS,COUNTY,JASPER,GA,30143,,29474,13,227,99227,,
11113,11,113,PIERCE,COUNTY,BLACKSHEAR,GA,31516,,18716,13,229,99229,,
11114,11,114,PIKE,COUNTY,ZEBULON,GA,30295,,17784,13,231,99231,,
11115,11,115,POLK,COUNTY,CEDARTOWN,GA,30125,,41284,13,233,99233,,
11116,11,116,PULASKI,COUNTY,Hawkinsville,GA,31036,,11837,13,235,99235,,
11117,11,117,PUTNAM,COUNTY,EATONTON,GA,31024,,21260,13,237,99237,,
11118,11,118,QUITMAN,CENSUS COUNTY,GEORGETOWN,GA,39854,,2448,13,239,32528,,
11119,11,119,RABUN,COUNTY,CLAYTON,GA,30525,,16278,13,241,99241,,
11120,11,120,RANDOLPH,COUNTY,CUTHBERT,GA,39840,,7575,13,243,99243,,
11121,11,121,RICHMOND,CENSUS COUNTY,AUGUSTA,GA,30901,,201205,13,245,04204,,
11122,11,122,ROCKDALE,COUNTY,CONYERS,GA,30012,,85620,13,247,99247,,
11123,11,123,SCHLEY,COUNTY,Ellaville,GA,31806,,5029,13,249,99249,,
11124,11,124,SCREVEN,COUNTY,SYLVANIA,GA,30467,,14400,13,251,99251,,
11125,11,125,SEMINOLE,COUNTY,DONALSONVILLE,GA,39845,,8784,13,253,99253,,
11126,11,126,SPALDING,COUNTY,GRIFFIN,GA,30224,,64141,13,255,99255,,
11127,11,127,STEPHENS,COUNTY,TOCCOA,GA,30577,,25818,13,257,99257,,
11128,11,128,STEWART,COUNTY,Lumpkin,GA,31815,,6041,13,259,99259,,
11129,11,129,SUMTER,COUNTY,AMERICUS,GA,31709,,32100,13,261,99261,,
11130,11,130,TALBOT,COUNTY,Talbotton,GA,31827,,6750,13,263,99263,,
11131,11,131,TALIAFERRO,COUNTY,CRAWFORDVILLE,GA,30631,,1714,13,265,99265,,
11132,11,132,TATTNALL,COUNTY,REIDSVILLE,GA,30453,,25305,13,267,99267,,
11133,11,133,TAYLOR,COUNTY,Butler,GA,31006,,8480,13,269,99269,,
11134,11,134,TELFAIR,COUNTY,MC RAE,GA,31055,,16308,13,271,99271,,
11135,11,135,TERRELL,COUNTY,DAWSON,GA,39842,,9213,13,273,99273,,
11136,11,136,THOMAS,COUNTY,THOMASVILLE,GA,31799,,44605,13,275,99275,,
11137,11,137,TIFT,COUNTY,TIFTON,GA,31793,,41383,13,277,99277,,
11138,11,138,TOOMBS,COUNTY,LYONS,GA,30436,,27244,13,279,99279,,
11139,11,139,TOWNS,COUNTY,Hiawassee,GA,30546,,10491,13,281,99281,,
11140,11,140,TREUTLEN,COUNTY,SOPERTON,GA,30457,,6820,13,283,99283,,
11141,11,141,TROUP,COUNTY,LAGRANGE,GA,30241,,67776,13,285,99285,,
11142,11,142,TURNER,COUNTY,ASHBURN,GA,31714,,8833,13,287,99287,,
11143,11,143,TWIGGS,COUNTY,JEFFERSONVILLE,GA,31044,,8819,13,289,99289,,
11144,11,144,UNION,COUNTY,BLAIRSVILLE,GA,30512,,21340,13,291,99291,,
11145,11,145,UPSON,COUNTY,THOMASTON,GA,30286,,26958,13,293,99293,,
11146,11,146,WALKER,COUNTY,LA FAYETTE,GA,30728,,68593,13,295,99295,,
11147,11,147,WALTON,COUNTY,MONROE,GA,30655,,84201,13,297,99297,,
11148,11,148,WARE,COUNTY,WAYCROSS,GA,31502,,36180,13,299,99299,,
11149,11,149,WARREN,COUNTY,WARRENTON,GA,30828,,5702,13,301,99301,,
11150,11,150,WASHINGTON,COUNTY,SANDERSVILLE,GA,31082,,21014,13,303,99303,,
11151,11,151,WAYNE,COUNTY,Jesup,GA,31598,,30354,13,305,99305,,
11152,11,152,WEBSTER,CENSUS COUNTY,PRESTON,GA,31824,,2791,13,307,81128,,
11153,11,153,WHEELER,COUNTY,Alamo,GA,30411,,8033,13,309,99309,,
11154,11,154,WHITE,COUNTY,CLEVELAND,GA,30528,,27409,13,311,99311,,
11155,11,155,WHITFIELD,COUNTY,DALTON,GA,30722,,102971,13,313,99313,,
11156,11,156,WILCOX,COUNTY,ABBEVILLE,GA,31001,,9150,13,315,99315,,
11157,11,157,WILKES,COUNTY,WASHINGTON,GA,30673,,10197,13,317,99317,,
11158,11,158,WILKINSON,COUNTY,IRWINTON,GA,31042,,9459,13,319,99319,,
11159,11,159,WORTH,COUNTY,SYLVESTER,GA,31791,,21874,13,321,99321,,
12001,12,001,HAWAII,COUNTY,HILO,HI,96720,,186886,15,001,99001,,
12002,12,002,HONOLULU,CONS CITY-COUNTY,HONOLULU,HI,96813,,965629,15,003,17000,,
12003,12,003,KAUAI,COUNTY,LIHUE,HI,96766,,67731,15,007,99007,,
12004,12,004,MAUI,COUNTY,WAILUKU,HI,96793,,156561,15,009,99009,,
13001,13,001,ADA,COUNTY,BOISE,ID,83702,,401039,16,001,99001,,
13002,13,002,ADAMS,COUNTY,COUNCIL,ID,83612,,3985,16,003,99003,,
13003,13,003,BANNOCK,COUNTY,POCATELLO,ID,83205,,83530,16,005,99005,,
13004,13,004,BEAR LAKE,COUNTY,Paris,ID,83261,,5957,16,007,99007,,
13005,13,005,BENEWAH,COUNTY,ST MARIES,ID,83861,,9166,16,009,99009,,
13006,13,006,BINGHAM,COUNTY,BLACKFOOT,ID,83221,,45845,16,011,99011,,
13007,13,007,BLAINE,COUNTY,HAILEY,ID,83333,,21109,16,013,99013,,
13008,13,008,BOISE,COUNTY,IDAHO CITY,ID,83631,,7028,16,015,99015,,
13009,13,009,BONNER,COUNTY,Sandpoint,ID,83864,,40824,16,017,99017,,
13010,13,010,BONNEVILLE,COUNTY,Idaho Falls,ID,83402,,105829,16,019,99019,,
13011,13,011,BOUNDARY,COUNTY,BONNERS FERRY,ID,83805,,10814,16,021,99021,,
13012,13,012,BUTTE,COUNTY,ARCO,ID,83213,,2815,16,023,99023,,
13013,13,013,CAMAS,COUNTY,FAIRFIELD,ID,83327,,1098,16,025,99025,,
13014,13,014,CANYON,COUNTY,CALDWELL,ID,83605,,191402,16,027,99027,,
13015,13,015,CARIBOU,COUNTY,SODA SPRINGS,ID,83276,,6849,16,029,99029,,
13016,13,016,CASSIA,COUNTY,BURLEY,ID,83318,,23137,16,031,99031,,
13017,13,017,CLARK,COUNTY,DUBOIS,ID,83423,,953,16,033,99033,,
13018,13,018,CLEARWATER,COUNTY,OROFINO,ID,83544,,8630,16,035,99035,,
13019,13,019,CUSTER,COUNTY,CHALLIS,ID,83226,,4343,16,037,99037,,
13020,13,020,ELMORE,COUNTY,MOUNTAIN HOME,ID,83647,,26309,16,039,99039,,
13021,13,021,FRANKLIN,COUNTY,PRESTON,ID,83263,,12811,16,041,99041,,
13022,13,022,FREMONT,COUNTY,SAINT ANTHONY,ID,83445,,13123,16,043,99043,,
13023,13,023,GEM,COUNTY,EMMETT,ID,83617,,16732,16,045,99045,,
13024,13,024,GOODING,COUNTY,GOODING,ID,83330,,15362,16,047,99047,,
13025,13,025,IDAHO,COUNTY,GRANGEVILLE,ID,83530,,16467,16,049,99049,,
13026,13,026,JEFFERSON,COUNTY,RIGBY,ID,83442,,26336,16,051,99051,,
13027,13,027,JEROME,COUNTY,JEROME,ID,83338,,22489,16,053,99053,,
13028,13,028,KOOTENAI,COUNTY,COEUR D ALENE,ID,83816,,141081,16,055,99055,,
13029,13,029,LATAH,COUNTY,MOSCOW,ID,83843,,37830,16,057,99057,,
13030,13,030,LEMHI,COUNTY,SALMON,ID,83467,,7974,16,059,99059,,
13031,13,031,LEWIS,COUNTY,NEZPERCE,ID,83543,,3809,16,061,99061,,
13032,13,032,LINCOLN,COUNTY,SHOSHONE,ID,83352,,5162,16,063,99063,,
13033,13,033,MADISON,COUNTY,REXBURG,ID,83440,,37892,16,065,99065,,
13034,13,034,MINIDOKA,COUNTY,RUPERT,ID,83350,,20165,16,067,99067,,
13035,13,035,NEZ PERCE,COUNTY,LEWISTON,ID,83501,,39429,16,069,99069,,
13036,13,036,ONEIDA,COUNTY,MALAD CITY,ID,83252,,4232,16,071,99071,,
13037,13,037,OWYHEE,COUNTY,MURPHY,ID,83650,,11419,16,073,99073,,
13038,13,038,PAYETTE,COUNTY,PAYETTE,ID,83661,,22553,16,075,99075,,
13039,13,039,POWER,COUNTY,American Falls,ID,83211,,7771,16,077,99077,,
13040,13,040,SHOSHONE,COUNTY,WALLACE,ID,83873,,12669,16,079,99079,,
13041,13,041,TETON,COUNTY,DRIGGS,ID,83422,,10165,16,081,99081,,
13042,13,042,TWIN FALLS,COUNTY,TWIN FALLS,ID,83303,,78067,16,083,99083,,
13043,13,043,VALLEY,COUNTY,CASCADE,ID,83611,,9606,16,085,99085,,
13044,13,044,WASHINGTON,COUNTY,WEISER,ID,83672,,10124,16,087,99087,,
14001,14,001,ADAMS,COUNTY,QUINCY,IL,62301,,67183,17,001,99001,,
14002,14,002,ALEXANDER,COUNTY,CAIRO,IL,62914,,8015,17,003,99003,,
14003,14,003,BOND,COUNTY,GREENVILLE,IL,62246,,17722,17,005,99005,,
